ID,y
337,103.73687
338,95.55518
339,106.361916
340,94.30462
343,93.9829
345,115.84895
346,93.65541
347,111.78033
349,111.530716
350,93.49886
352,112.16604
353,92.52628
354,78.56023
357,94.52025
358,112.412735
362,112.04253
364,116.18439
365,103.61926
366,94.716125
367,112.453476
368,93.7567
370,78.371506
373,94.07313
377,93.39168
378,111.434975
382,104.43061
384,112.11968
390,93.15609
392,113.132034
393,111.63804
395,94.37776
396,105.44809
399,80.430664
406,111.73929
408,111.73929
409,94.395874
410,78.28353
412,112.946266
413,92.87613
419,92.96515
420,111.894646
421,93.27013
430,102.53497
434,94.508766
436,94.42542
437,94.451164
438,94.064415
439,112.26326
440,94.34472
443,113.17806
446,94.80334
448,94.540016
452,95.459045
453,102.97708
457,104.08064
458,94.2822
459,113.93111
460,103.30882
462,103.960686
464,103.41396
465,115.950615
467,128.5637
471,113.24103
472,78.483086
473,95.65923
475,94.50992
480,94.14527
488,111.52996
490,111.84095
491,103.69181
492,78.304214
493,94.62191
497,91.93921
498,111.42188
499,94.20235
500,103.901855
501,94.14929
502,112.468575
506,78.111084
510,111.09062
511,93.15168
512,93.64791
516,94.551025
518,93.485306
519,111.85631
521,93.56572
522,110.24815
526,111.782745
529,93.969795
532,111.639305
533,95.12524
536,113.72093
537,104.59732
539,94.17335
540,104.09155
541,94.151855
543,94.0873
546,112.37379
547,93.90434
548,78.49128
551,94.02258
552,103.053345
556,102.45722
557,95.26479
558,112.55514
559,94.184044
560,104.168594
562,103.71065
566,94.035736
570,111.42188
571,93.983406
572,105.857025
573,94.09183
575,115.950615
576,112.020325
577,93.29963
579,93.839874
580,111.74162
581,111.364876
589,111.84095
591,102.2081
593,93.59031
594,102.850685
595,94.0238
598,94.02258
602,112.14421
604,112.435555
606,111.301575
608,94.79587
609,104.09155
610,94.06669
616,110.442
617,94.458115
618,102.30636
620,103.90828
622,112.30239
623,93.52111
624,142.27167
626,111.660065
628,111.95687
629,94.19985
630,111.84038
637,94.09699
638,104.273026
643,97.64693
645,94.14527
646,115.27544
648,94.62794
652,94.21584
653,93.983406
654,111.42188
656,112.63901
657,94.90078
659,93.48078
660,103.43857
663,92.79334
664,112.20408
666,103.3115
668,111.768654
669,94.058945
671,95.02098
675,94.82076
677,93.84727
678,110.742096
679,103.362206
682,93.2912
685,103.19687
687,94.337524
688,93.61956
693,112.13221
696,95.378975
698,94.12156
701,96.913605
704,103.177536
705,115.86864
709,113.11296
710,94.10023
711,104.712585
712,94.028015
714,111.70492
715,94.16204
716,111.84095
717,94.12804
720,115.950615
721,93.52181
724,101.62713
725,94.33558
726,112.78053
728,112.68453
731,93.360214
734,103.92137
738,93.5927
745,111.49593
746,93.64791
751,80.51794
754,94.294495
756,93.470055
758,93.91777
759,111.15829
761,115.75409
766,95.30645
767,112.09223
768,93.15682
769,112.49125
770,94.28272
771,78.304214
772,104.45509
773,94.02258
774,111.19594
776,112.1665
777,94.88073
780,116.046
782,104.09155
787,102.83678
788,94.17335
792,93.15682
793,112.94153
798,96.229385
800,93.96177
806,111.84095
809,112.75622
811,112.75189
812,92.63741
814,115.950615
816,102.65972
817,94.184044
818,108.37919
820,111.30522
823,94.14929
829,93.76324
830,111.117195
831,92.128136
834,111.48447
839,95.03366
841,78.07252
844,103.69181
845,94.06669
848,93.965836
850,99.561935
851,103.17591
852,93.07505
854,93.66608
855,94.39615
856,102.21636
859,102.09892
861,111.19594
864,94.21749
865,111.19594
866,93.84817
867,94.061584
869,94.04877
871,93.33905
872,111.84095
882,102.08136
883,94.04101
885,93.89745
888,95.512924
893,111.84095
901,110.742096
903,103.69181
904,94.1832
905,103.21165
910,94.14527
911,110.79772
914,113.72093
918,112.03704
921,92.63957
928,94.62191
929,103.48707
932,93.981636
933,104.44732
934,94.14527
935,111.76928
937,78.03622
939,94.09183
940,103.01939
941,94.62191
942,102.66178
943,93.9728
944,102.921875
947,111.84095
949,112.24535
951,111.98869
952,93.745384
953,103.69181
954,77.40269
957,112.1665
959,93.05224
960,117.66879
963,115.950615
965,111.84095
967,102.661446
971,94.77296
972,78.51874
973,93.73951
974,112.1665
975,95.3704
978,117.97582
980,112.58216
981,94.17667
984,113.72093
986,94.14527
988,93.15682
989,112.18453
990,102.54265
992,110.742096
996,93.983406
999,112.44567
1000,93.19109
1001,111.19594
1002,93.13422
1003,112.1665
1004,93.33808
1008,111.71029
1009,93.347435
1010,104.831825
1012,117.5507
1013,94.13742
1014,112.15988
1015,93.42889
1016,115.950615
1019,93.55707
1020,112.030525
1021,94.14527
1022,102.63292
1024,94.14527
1025,78.27579
1027,94.19598
1028,103.97024
1029,93.8782
1030,93.78867
1033,112.34005
1036,93.42275
1037,111.371864
1038,93.120255
1042,94.09183
1043,102.91919
1044,93.52293
1045,111.77635
1047,113.25315
1050,94.0873
1051,111.84095
1054,94.14929
1056,94.17667
1057,94.04101
1059,93.96062
1062,104.28796
1063,102.86073
1064,94.17667
1066,93.73156
1070,104.05057
1076,111.75113
1077,104.67189
1078,112.08084
1080,112.45423
1082,111.686
1083,95.512924
1089,113.8786
1091,95.512924
1093,94.33558
1097,94.62444
1099,93.37499
1101,94.14527
1103,95.43043
1104,111.64839
1106,112.43657
1109,94.821144
1110,112.10158
1111,94.35906
1112,111.69644
1114,94.06669
1116,94.36294
1117,112.13221
1120,93.68935
1124,112.039154
1125,94.49786
1126,111.64329
1134,112.36499
1137,95.13728
1138,113.09999
1144,112.365395
1145,94.60303
1146,94.101974
1148,96.08357
1150,94.29137
1152,104.19346
1153,94.38851
1154,104.288864
1155,94.67105
1157,94.27042
1162,94.67105
1165,112.8417
1166,93.854095
1167,103.065285
1168,94.75924
1169,102.60057
1171,116.25574
1172,95.732864
1173,102.60057
1174,95.22393
1176,97.849464
1177,103.29882
1178,95.22393
1182,112.426155
1186,95.75803
1187,114.25217
1188,96.53976
1189,116.59754
1191,105.91759
1192,95.68179
1197,112.18529
1198,94.737656
1200,79.07328
1201,96.19617
1203,97.00764
1209,116.59135
1214,106.367035
1218,112.38913
1222,96.57242
1226,96.20077
1228,95.791794
1230,95.04513
1232,79.49941
1233,97.931854
1236,114.28005
1238,95.59891
1241,112.89065
1244,105.64708
1246,96.568535
1247,113.41882
1250,113.76292
1251,95.20567
1254,113.06394
1255,95.79391
1256,112.11639
1257,94.26218
1258,94.777245
1259,112.89065
1260,95.23751
1263,112.89065
1267,79.03429
1268,112.748886
1271,95.44619
1272,112.89065
1274,105.21512
1275,95.44619
1276,112.89065
1277,94.90132
1279,94.87711
1281,95.01731
1282,96.236855
1283,113.36509
1285,112.673164
1286,95.928185
1289,112.98377
1296,113.78796
1299,95.05456
1301,95.360565
1306,95.14437
1307,95.99907
1308,94.73892
1313,112.89065
1314,95.80608
1315,113.151276
1316,94.639755
1317,112.89065
1319,95.3202
1323,95.52243
1324,104.65496
1325,95.78192
1328,104.59152
1329,94.57342
1330,112.245636
1331,94.00749
1332,104.71461
1337,95.1692
1338,112.518135
1339,94.85278
1340,113.044235
1343,113.78507
1347,104.11972
1348,95.68255
1349,105.94088
1352,94.87711
1354,96.902435
1359,113.328835
1360,95.52243
1363,113.12137
1364,96.647675
1365,104.82204
1366,95.251816
1372,95.205444
1375,104.73347
1376,95.39537
1378,94.37825
1379,114.616486
1380,95.52243
1381,103.125824
1384,112.84517
1387,95.05456
1388,112.80017
1392,79.48912
1394,104.168594
1395,95.16365
1396,113.12137
1398,95.49512
1399,113.12137
1400,95.38718
1401,96.15648
1403,96.448494
1404,112.56053
1406,113.12137
1407,95.42105
1408,113.12137
1410,79.03429
1412,113.12137
1413,95.68994
1415,95.82729
1420,113.12137
1422,112.61985
1423,107.25295
1424,113.12137
1425,95.51318
1426,79.03429
1427,96.77203
1429,93.76205
1430,112.966354
1431,95.77331
1432,103.96033
1434,113.4316
1437,95.52771
1438,105.49292
1440,112.84278
1441,113.29147
1442,95.99907
1444,112.741455
1445,95.82729
1446,105.118454
1448,95.20926
1453,96.058495
1454,113.12137
1455,95.44619
1456,112.55949
1458,113.12137
1459,94.526825
1461,95.14516
1465,95.05456
1466,112.55405
1469,95.52243
1472,96.058495
1474,94.86171
1477,113.599686
1479,112.03396
1482,94.79534
1483,78.02207
1487,95.573135
1488,112.47158
1490,112.9143
1492,112.07995
1494,117.30362
1496,103.6027
1497,96.487495
1499,96.64195
1502,95.41235
1507,113.087616
1508,94.87711
1509,112.03396
1511,95.00227
1512,113.79044
1513,116.19362
1514,104.014
1518,113.05312
1519,94.28888
1522,113.064
1524,79.54483
1527,96.0793
1529,95.80063
1532,104.36816
1536,113.96279
1537,117.28847
1539,104.73936
1542,113.645065
1543,95.4756
1544,104.91209
1545,80.45124
1550,95.4756
1551,113.04504
1554,104.74357
1556,104.79894
1559,95.370766
1560,80.57019
1562,95.74011
1566,94.28888
1567,113.17823
1569,103.797714
1570,113.83193
1571,113.531654
1574,95.9857
1578,105.198685
1580,95.0126
1583,113.867775
1584,95.9857
1585,113.677666
1586,95.678406
1587,113.50435
1588,94.09696
1590,116.39838
1592,103.19732
1596,120.51292
1598,112.14135
1599,95.50128
1604,115.90274
1606,102.74345
1607,96.21359
1608,103.958824
1609,117.09194
1611,95.8618
1613,96.215645
1616,97.0468
1619,113.17825
1620,95.00529
1621,113.40322
1622,95.41913
1625,112.29265
1627,117.09194
1629,114.165504
1634,96.24811
1636,95.92339
1638,103.53656
1639,96.52272
1641,97.295685
1643,96.695045
1644,104.914825
1645,117.82727
1646,95.2954
1647,104.74357
1648,95.613884
1652,95.456024
1653,113.38602
1656,98.20553
1658,95.9447
1659,113.90565
1661,94.92756
1663,96.21359
1664,114.46483
1665,95.96984
1666,105.24236
1667,103.83126
1668,81.14592
1669,103.94705
1670,96.91806
1672,114.34434
1674,114.16417
1677,113.21825
1678,95.56615
1679,113.844666
1680,97.525444
1683,104.94244
1686,105.87268
1687,113.366516
1689,114.58222
1690,96.19981
1691,117.28847
1692,114.1907
1693,96.65214
1695,96.18833
1696,96.80516
1697,114.12866
1700,105.46538
1701,95.18798
1702,114.170784
1703,94.81808
1704,113.940956
1706,96.02282
1707,115.80932
1708,95.634056
1710,96.02282
1711,104.9747
1713,105.3637
1717,104.047325
1719,105.46538
1720,96.0862
1722,96.18621
1725,103.1721
1726,95.634056
1727,106.477486
1729,112.78959
1730,95.82625
1731,113.0896
1733,105.46538
1734,96.29499
1735,113.366516
1738,96.215645
1742,95.60278
1745,114.16417
1747,95.18798
1749,95.65974
1751,95.55208
1752,80.1926
1753,103.17468
1754,96.26853
1755,96.61095
1756,105.90697
1758,114.115234
1759,96.192856
1760,106.56822
1761,114.14544
1762,95.66666
1763,113.781456
1764,92.12442
1766,95.50019
1768,96.852585
1769,77.94053
1771,113.88811
1772,96.28071
1773,105.31314
1774,96.852356
1775,113.02889
1777,114.19651
1779,96.474525
1780,107.99636
1787,95.09975
1788,95.79525
1790,95.915726
1796,113.34118
1801,93.87336
1803,94.80437
1807,112.58807
1809,114.23638
1812,95.07002
1813,112.550766
1814,94.201904
1815,114.64003
1816,94.85183
1818,94.29282
1820,94.180435
1821,113.53433
1822,95.12993
1825,95.02946
1826,103.707275
1828,94.963844
1831,103.33481
1836,112.25493
1837,95.20457
1841,94.38373
1844,102.42293
1848,93.810616
1851,104.181145
1852,96.19164
1853,94.91611
1854,112.26583
1856,95.04454
1859,114.23638
1860,94.94367
1861,78.87037
1863,104.42976
1865,95.52109
1866,104.024055
1867,94.63068
1868,94.147865
1872,95.62794
1879,94.75369
1880,102.67087
1882,95.064705
1885,103.71779
1887,103.104965
1888,93.78658
1890,113.39913
1894,95.54543
1895,102.47776
1896,94.6632
1897,113.09062
1900,112.570465
1901,93.784195
1902,113.11154
1905,94.898674
1906,111.28322
1912,104.24073
1915,94.80437
1916,104.40046
1917,94.00852
1918,103.75005
1920,78.428406
1923,94.755104
1924,103.75403
1925,94.963844
1930,116.377205
1932,112.59886
1933,94.21713
1934,113.71329
1935,93.97039
1940,78.6305
1941,94.8684
1942,113.11449
1943,95.130585
1944,93.761284
1945,111.53932
1948,116.57373
1949,95.04708
1952,94.323
1954,94.58533
1955,112.59886
1958,95.21575
1959,77.90719
1960,112.743004
1963,95.316124
1965,95.23065
1968,103.692184
1969,96.24389
1971,95.207344
1972,112.87698
1973,93.86965
1975,94.19886
1977,95.595276
1978,95.4878
1979,112.50222
1981,94.221466
1982,112.909096
1987,113.45235
1988,93.80486
1993,96.84681
1997,94.9207
1999,95.15004
2001,95.73163
2002,115.52142
2003,95.58373
2004,78.69916
2006,112.52239
2007,94.49175
2009,107.0216
2010,95.14776
2013,95.9404
2018,77.405525
2022,104.77691
2024,112.189705
2025,95.55861
2026,105.73198
2030,107.08639
2031,95.209465
2032,104.426926
2033,95.17572
2035,93.91379
2036,112.39582
2037,95.1023
2040,95.73163
2043,117.507744
2044,106.485306
2046,103.45153
2054,112.57987
2055,95.51449
2056,107.08639
2059,94.64837
2060,93.97039
2062,96.560356
2063,113.121254
2066,95.73163
2067,112.09734
2072,95.299515
2073,112.72893
2074,96.16521
2075,113.12214
2076,93.728584
2080,95.35789
2082,93.97039
2085,112.73605
2087,112.90781
2091,112.97754
2092,94.871864
2093,107.08639
2098,94.61832
2101,112.743004
2102,94.47902
2103,78.6305
2105,104.21025
2106,95.1544
2107,113.48564
2110,95.64168
2114,95.27182
2115,113.11449
2117,78.58402
2118,94.27538
2119,104.37507
2120,95.13809
2122,94.77472
2123,112.07756
2126,95.1954
2127,105.838425
2128,94.56992
2129,112.827934
2132,97.21028
2135,104.426926
2138,95.0967
2139,116.45627
2141,111.39271
2142,95.64168
2146,94.727295
2151,112.85386
2157,104.41566
2159,114.884766
2162,95.08626
2164,116.84711
2167,92.90251
2168,112.14881
2171,93.58905
2173,95.1392
2174,104.42111
2175,94.70604
2178,95.1421
2180,95.73163
2185,111.89303
2189,93.93619
2190,112.00129
2192,102.63321
2194,114.142654
2200,113.4087
2201,95.5683
2203,111.97176
2204,95.5683
2205,111.64457
2209,112.353035
2213,103.95451
2214,95.40141
2215,113.8238
2216,95.5683
2218,94.8452
2219,103.65991
2220,94.83921
2222,92.87587
2223,112.354744
2225,113.35239
2226,95.86806
2230,94.46236
2233,111.87929
2234,111.63262
2235,95.5683
2236,78.79976
2237,95.08829
2240,116.279526
2241,94.95576
2248,104.20696
2249,93.83034
2250,113.15558
2252,112.07161
2253,95.70842
2254,111.51773
2256,78.70113
2258,93.99311
2259,112.76367
2262,95.73163
2265,95.1421
2266,104.28048
2269,94.76902
2271,95.52418
2273,94.99653
2274,111.54754
2275,95.5683
2277,95.48669
2279,95.5683
2280,78.83962
2282,95.73163
2283,102.62436
2288,93.73672
2289,111.7223
2291,95.06995
2292,117.10929
2297,94.85116
2298,103.54496
2299,94.88583
2300,113.54366
2301,95.207504
2304,95.557144
2305,103.77659
2306,95.73163
2308,93.58209
2309,113.15558
2311,106.85128
2312,105.31052
2316,103.14248
2321,103.61296
2322,113.35436
2325,102.737206
2326,93.924545
2329,116.81905
2330,95.48669
2331,103.46216
2332,112.01324
2333,95.73163
2334,102.60799
2335,111.38618
2337,111.6733
2338,94.31172
2340,112.01324
2342,96.79624
2345,94.57788
2349,94.817764
2351,78.256096
2352,95.06995
2354,112.43815
2355,115.92208
2357,113.35239
2358,94.79204
2360,94.60164
2361,112.43815
2364,95.74994
2366,95.83413
2369,103.35111
2370,94.59721
2371,111.87929
2373,116.641075
2374,95.064316
2376,113.17499
2378,111.785194
2382,95.52418
2383,94.11005
2386,103.03978
2387,95.276634
2389,95.05513
2390,111.70117
2392,93.86806
2398,112.01324
2399,94.98797
2400,94.97623
2401,112.35562
2402,95.254524
2404,106.34211
2407,112.54264
2408,112.62079
2409,113.516014
2412,78.75517
2413,95.49092
2415,95.83647
2420,110.98887
2422,94.47838
2423,101.8373
2426,94.183464
2432,94.954666
2434,94.4492
2435,95.06708
2436,113.25077
2438,111.92219
2440,112.897995
2443,94.410286
2444,94.75314
2447,104.20696
2450,95.44276
2454,94.56197
2455,112.13722
2459,95.73163
2460,112.64209
2463,94.46327
2465,94.85909
2468,78.68538
2469,95.580246
2474,93.93514
2478,93.31022
2480,95.28072
2481,116.36893
2489,95.73163
2490,105.82536
2492,94.01305
2496,95.73163
2497,113.47676
2500,95.081894
2505,95.73163
2507,93.635414
2508,111.64457
2509,95.42995
2510,78.86291
2513,94.130714
2515,95.73163
2518,94.11005
2519,111.91725
2520,94.11005
2521,113.84511
2523,112.76657
2525,95.41438
2529,112.73379
2530,95.58373
2533,111.81692
2535,95.08828
2538,102.945496
2544,111.79962
2553,112.63373
2556,95.35226
2558,94.22948
2559,114.973625
2560,95.48151
2561,112.29615
2562,95.0455
2563,112.27024
2564,94.852585
2565,112.20606
2567,104.61872
2572,94.77288
2575,95.15004
2576,118.23237
2577,94.56155
2578,95.27168
2579,112.90282
2580,93.8078
2582,113.98519
2583,95.30098
2587,95.02755
2589,112.67726
2590,95.48385
2591,112.73379
2594,94.44394
2597,95.02894
2598,104.16211
2599,95.55861
2600,102.82577
2602,112.08659
2603,94.77288
2604,104.318115
2606,113.145676
2607,78.656105
2608,95.171776
2613,112.58037
2614,94.79145
2615,112.135345
2617,112.56473
2620,94.64698
2623,113.94707
2624,95.739456
2627,112.58037
2629,78.656105
2630,94.38434
2632,95.17285
2636,94.1944
2639,94.50006
2640,104.675156
2642,112.60605
2644,104.03437
2646,112.80328
2647,94.28882
2649,95.432175
2650,106.52162
2652,104.03437
2653,101.12615
2655,119.26064
2657,112.02305
2659,112.43703
2662,94.05045
2663,116.270355
2664,94.61206
2665,103.173676
2670,96.10923
2671,103.21283
2672,94.44127
2675,104.03437
2677,112.45136
2679,113.3777
2683,112.55815
2684,94.910286
2685,95.17803
2688,102.97446
2689,94.72751
2690,101.79257
2693,94.43577
2694,112.82718
2697,101.48306
2699,94.99018
2703,95.02036
2705,103.14815
2709,78.61867
2710,94.64948
2711,113.90054
2712,94.17069
2713,94.81315
2714,113.69586
2715,93.75439
2717,94.07112
2718,111.21655
2720,112.82272
2721,95.044266
2726,94.945404
2728,94.74879
2731,102.145424
2732,112.08804
2734,94.05605
2736,103.56263
2737,94.48331
2738,102.13931
2739,114.011444
2746,94.78561
2749,102.05297
2751,116.40658
2752,103.03952
2753,95.9225
2757,105.90371
2758,95.01586
2759,112.08485
2760,94.90501
2762,111.88833
2764,94.06698
2765,111.57417
2769,113.052704
2771,111.9831
2774,94.576164
2776,94.08096
2777,112.53764
2778,93.37298
2779,112.98712
2782,93.241066
2784,94.86993
2787,94.26583
2789,94.67076
2792,93.77577
2798,95.23223
2799,103.709236
2800,95.12292
2801,78.96837
2802,94.334816
2804,94.99123
2807,103.53288
2808,97.177925
2809,122.60058
2811,116.06427
2812,95.32617
2814,93.945145
2816,95.15372
2817,113.54782
2818,111.71773
2820,111.32029
2821,77.72596
2822,94.77815
2823,102.57014
2824,95.04687
2826,93.631645
2829,92.2713
2834,94.48293
2835,78.15309
2838,94.785034
2839,112.45295
2840,93.835106
2841,113.37411
2842,95.60389
2846,112.867035
2848,94.90229
2849,93.83161
2850,113.472786
2851,94.66644
2853,93.789536
2854,112.31765
2858,115.76534
2861,94.37465
2864,93.37298
2865,115.84355
2866,111.73819
2867,93.084236
2868,111.78009
2870,112.891335
2877,94.93562
2878,112.29197
2880,113.062126
2882,78.81658
2883,95.9657
2884,103.544586
2885,95.293335
2887,95.60389
2888,112.4662
2889,95.38046
2890,104.07737
2891,107.489876
2892,116.66887
2893,95.42492
2898,114.49955
2899,93.506355
2900,113.67698
2901,96.57228
2909,95.03199
2910,112.536606
2911,112.001114
2913,112.76619
2914,94.91115
2918,93.56886
2919,111.45886
2920,95.39666
2921,112.55809
2922,95.54163
2923,102.18677
2925,111.915184
2926,93.35923
2927,112.58377
2929,112.28592
2933,96.35049
2934,112.444244
2936,111.80433
2941,103.01489
2942,94.92755
2943,111.24683
2945,102.71813
2950,94.183716
2951,111.977745
2953,115.52568
2954,95.02005
2955,103.05157
2956,95.780716
2960,97.89914
2962,93.7607
2963,105.32127
2964,103.66092
2966,78.62487
2967,95.63374
2968,113.32547
2969,94.07112
2971,94.58265
2972,95.03199
2974,94.156525
2975,113.555244
2977,116.6727
2980,112.29962
2981,95.59458
2983,94.85898
2984,104.14738
2985,116.70924
2986,104.67927
2987,95.03199
2989,93.79269
2990,112.17528
2991,94.97511
2992,77.047104
2995,101.628494
2996,101.838135
3002,113.54349
3004,112.63167
3005,116.70924
3006,95.0223
3010,95.54925
3011,102.77105
3014,93.35923
3015,94.37379
3016,94.90463
3017,111.99683
3018,94.75216
3021,102.027016
3024,103.66092
3028,94.77738
3030,93.6391
3032,94.901825
3039,94.41572
3040,106.47958
3041,95.24522
3043,95.00777
3044,111.915726
3046,112.06083
3055,94.03895
3056,112.74437
3058,94.97456
3059,111.81372
3061,116.66887
3063,103.34762
3066,94.64065
3067,103.66092
3068,78.56008
3069,95.31039
3072,116.06427
3073,112.70978
3074,94.78157
3077,94.1092
3082,96.01238
3084,101.628494
3085,113.4569
3088,103.66092
3091,93.953575
3092,113.395035
3093,95.09529
3094,102.24371
3096,113.3479
3097,94.577194
3098,78.447395
3102,115.93032
3106,95.6664
3109,94.101814
3111,93.25966
3112,116.70924
3113,95.444336
3115,95.08891
3116,111.961815
3117,95.08321
3121,112.280785
3122,92.93105
3123,95.0223
3124,105.30633
3125,94.90463
3126,102.261734
3127,116.66887
3129,94.85392
3130,111.58111
3132,104.2014
3134,105.491875
3135,95.68347
3137,78.976555
3138,94.869415
3140,94.59092
3144,112.602684
3145,94.185646
3146,112.135345
3147,95.33749
3148,103.66793
3149,102.80982
3150,112.39847
3151,94.38752
3152,94.64065
3155,97.268616
3156,113.629456
3159,94.183716
3161,94.79509
3162,104.874306
3163,95.493744
3165,101.6511
3172,94.56412
3173,113.50457
3176,93.61313
3177,102.84447
3179,113.555244
3183,92.882675
3186,95.0223
3187,102.135086
3189,111.34198
3190,95.19481
3192,116.66887
3193,94.56412
3194,112.216934
3197,94.82311
3198,95.37599
3200,95.5182
3201,116.55107
3202,95.37599
3204,95.60389
3205,94.44229
3206,113.11147
3208,102.73434
3210,102.22811
3211,94.60627
3212,116.66887
3213,94.692154
3214,111.929085
3216,103.66092
3219,94.879005
3220,111.77746
3221,95.444336
3226,106.337845
3227,95.04472
3228,111.686714
3229,96.24185
3232,78.50276
3233,94.04189
3234,95.18262
3236,94.48285
3238,112.58377
3239,112.67176
3240,93.68058
3247,111.503044
3249,102.87904
3252,117.77117
3253,94.20819
3254,103.74493
3255,94.242355
3256,113.94749
3257,94.665924
3262,94.9644
3263,103.66092
3264,95.780716
3266,112.464165
3267,94.90083
3269,94.53399
3272,116.70924
3274,94.82311
3275,103.08674
3277,95.02005
3279,97.107086
3280,104.11054
3283,95.92353
3285,95.60389
3287,95.05402
3288,103.66092
3290,104.23494
3291,94.91789
3298,111.84969
3299,95.37599
3302,111.68835
3303,93.98524
3304,103.77291
3307,94.77738
3309,105.60927
3314,78.56008
3316,112.94804
3317,95.93411
3319,95.846954
3320,113.17824
3321,95.00213
3322,103.55264
3324,94.714645
3326,94.03024
3329,112.06083
3330,94.64198
3331,112.12984
3335,116.66887
3337,94.6748
3338,104.01227
3339,95.86058
3340,112.52814
3341,94.9104
3343,95.02271
3346,93.076836
3348,95.108864
3351,103.66092
3352,116.70924
3355,94.20632
3356,114.3648
3358,103.603355
3359,96.2501
3360,110.95967
3371,113.14963
3372,95.444336
3374,95.668
3377,112.46232
3378,92.576614
3380,103.17024
3382,94.87707
3386,95.37599
3389,112.581764
3391,102.84272
3393,95.095245
3394,103.00203
3395,94.04189
3397,112.55809
3398,94.45876
3399,78.46388
3400,95.47008
3404,103.127464
3407,111.87514
3409,103.97127
3419,95.02005
3421,94.700066
3425,95.01269
3427,79.735466
3428,116.70924
3429,112.76715
3431,93.44715
3435,94.767685
3436,113.555244
3439,96.969345
3441,93.010704
3442,116.70924
3443,94.9644
3444,101.99299
3445,94.56228
3446,111.72703
3449,93.6391
3453,94.715576
3457,94.883896
3460,103.66092
3461,94.74318
3462,95.40272
3464,103.34762
3465,78.56008
3466,95.411064
3467,103.15715
3468,94.68537
3469,103.70726
3470,101.89506
3472,112.58377
3473,94.391495
3475,94.515755
3476,112.0702
3478,104.30351
3479,95.55919
3483,94.92691
3484,102.880165
3485,95.489044
3487,94.90052
3488,111.66777
3496,112.49232
3497,94.517334
3499,95.047844
3500,78.58501
3501,95.0223
3504,95.093796
3508,106.23462
3511,94.236534
3512,112.07153
3515,94.71579
3517,94.56228
3518,102.01971
3526,113.03634
3528,121.77323
3529,93.479485
3530,112.62263
3531,94.608376
3532,111.88978
3533,94.83682
3534,95.444336
3535,78.43345
3536,95.041275
3537,111.869865
3538,94.901825
3539,111.95699
3540,102.9251
3545,111.91976
3546,94.09373
3550,102.695526
3551,94.88627
3553,94.90173
3554,103.66092
3557,94.91789
3558,112.343895
3559,93.6391
3561,95.03376
3562,112.45444
3563,95.035225
3564,103.66092
3565,94.56228
3567,94.18147
3571,103.42321
3572,94.738174
3574,94.70336
3576,94.71308
3577,111.71887
3578,94.91595
3579,94.71308
3583,95.81133
3585,93.72028
3586,103.84407
3587,112.15364
3593,94.6307
3594,112.46227
3595,94.14816
3599,94.630844
3600,103.50722
3601,112.264206
3602,93.20113
3604,94.91233
3609,116.33516
