ID,y
865,111.05141
866,93.75806
867,94.6496
869,94.95367
871,93.583984
872,111.990486
882,102.226105
883,94.57652
885,94.64707
888,95.49639
893,111.990486
901,111.36584
903,103.77112
904,94.74844
905,103.11737
910,94.95239
911,111.49621
914,113.94648
918,112.29662
921,92.839676
928,95.03752
929,103.48245
932,94.1407
933,104.73665
934,94.95239
935,111.99264
937,78.52648
939,94.53427
940,103.21262
941,95.05719
942,102.72259
943,94.241035
944,103.300354
947,111.990486
949,112.54659
951,112.07538
952,94.46384
953,103.77112
954,77.58847
957,112.27922
959,93.29203
960,116.81278
963,116.59937
965,111.990486
967,102.81484
971,95.03752
972,78.65104
973,93.79625
974,112.27922
975,94.97484
978,117.52757
980,112.5788
981,94.847084
984,113.94078
986,94.95239
988,93.36008
989,111.82988
990,102.18251
992,111.36584
996,94.814156
999,112.3637
1000,93.893616
1001,111.05141
1002,93.36008
1003,112.27922
1004,93.84798
1008,111.63084
1009,93.7981
1010,105.480515
1012,116.60754
1013,94.646286
1014,112.54241
1015,93.772446
1016,116.59937
1019,93.96584
1020,112.274124
1021,94.95239
1022,102.321236
1024,94.95239
1025,78.447495
1027,95.03898
1028,104.432304
1029,94.06635
1030,94.55115
1033,112.32517
1036,93.30622
1037,111.48772
1038,93.48772
1042,94.53427
1043,102.792175
1044,93.93885
1045,111.77206
1047,113.47473
1050,94.57652
1051,111.990486
1054,94.66958
1056,94.847084
1057,94.57652
1059,94.53252
1062,104.034966
1063,102.70201
1064,94.847084
1066,94.32221
1070,104.10498
1076,111.6402
1077,105.62014
1078,112.21069
1080,112.39415
1082,111.7718
1083,95.49639
1089,114.43992
1091,95.49639
1093,94.77745
1097,95.41957
1099,93.98155
1101,94.95239
1103,95.003746
1104,111.54284
1106,112.3019
1109,94.7997
1110,112.42909
1111,93.83369
1112,111.862686
1114,94.57652
1116,94.90529
1117,112.6296
1120,94.507576
1124,112.22343
1125,94.99874
1126,112.00515
1134,112.15066
1137,95.290306
1138,112.17352
1144,111.97652
1145,94.49462
1146,94.13912
1148,95.05829
1150,94.513275
1152,103.79079
1153,94.53148
1154,103.90176
1155,94.53427
1157,94.026505
1162,94.53427
1165,112.32517
1166,93.82335
1167,102.180244
1168,94.95239
1169,102.266235
1171,116.6131
1172,95.63101
1173,102.266235
1174,95.03752
1176,97.559746
1177,102.79345
1178,95.03752
1182,112.22039
1186,94.93842
1187,114.41526
1188,95.13766
1189,116.4306
1191,105.34369
1192,94.53427
1197,111.60638
1198,93.58144
1200,78.647865
1201,95.03752
1203,95.71446
1209,116.59937
1214,103.489334
1218,111.37927
1222,95.5351
1226,95.206276
1228,94.919235
1230,94.67565
1232,78.7304
1233,95.17537
1236,113.47473
1238,94.84303
1241,111.97652
1244,104.49031
1246,95.61855
1247,112.57659
1250,112.812355
1251,94.49443
1254,112.29662
1255,94.77703
1256,110.84756
1257,93.57506
1258,93.98494
1259,111.990486
1260,94.63311
1263,111.97652
1267,78.47565
1268,111.74891
1271,94.53427
1272,111.990486
1274,104.03895
1275,94.53427
1276,111.990486
1277,93.69721
1279,94.13912
1281,94.37741
1282,95.13766
1283,112.414764
1285,111.87836
1286,95.290306
1289,111.95297
1296,112.66642
1299,94.513275
1301,94.814156
1306,94.52036
1307,95.03752
1308,94.142525
1313,111.990486
1314,94.85178
1315,112.42909
1316,93.89927
1317,111.990486
1319,94.45093
1323,94.93842
1324,103.74004
1325,94.91176
1328,103.6223
1329,93.78917
1330,111.05141
1331,93.02414
1332,103.63901
1337,95.12584
1338,111.626434
1339,93.745476
1340,111.95253
1343,112.89906
1347,103.25635
1348,94.944695
1349,105.077126
1352,94.28888
1354,96.16037
1359,112.54624
1360,95.10261
1363,112.48925
1364,95.42761
1365,104.12273
1366,94.76341
1372,94.55563
1375,103.561584
1376,94.72628
1378,93.91307
1379,113.81575
1380,95.10261
1381,102.41599
1384,112.34329
1387,94.66349
1388,112.11847
1392,78.32087
1394,103.61579
1395,94.67319
1396,112.48925
1398,94.74378
1399,112.48925
1400,94.486404
1401,94.90419
1403,95.73549
1404,111.96146
1406,112.48925
1407,94.72628
1408,112.47528
1410,78.47565
1412,112.48925
1413,94.94188
1415,95.03588
1420,112.47528
1422,111.80597
1423,106.622086
1424,112.47528
1425,94.82523
1426,78.47565
1427,95.86468
1429,93.23391
1430,111.89758
1431,95.078224
1432,103.2508
1434,113.024475
1437,94.81448
1438,104.362015
1440,112.06003
1441,112.423584
1442,95.18774
1444,112.263596
1445,95.03588
1446,103.941
1448,94.20675
1453,95.10512
1454,112.48925
1455,94.68403
1456,111.85179
1458,112.48925
1459,93.8633
1461,94.67521
1465,94.66349
1466,111.83014
1469,95.08864
1472,95.10512
1474,94.34813
1477,113.18415
1479,111.53908
1482,94.04234
1483,77.223976
1487,95.08294
1488,111.855995
1490,112.03952
1492,111.539764
1494,116.92937
1496,103.16024
1497,95.44602
1499,95.884346
1502,94.381134
1507,112.19134
1508,94.28888
1509,111.53908
1511,94.39639
1512,112.90707
1513,116.352516
1514,103.18859
1518,112.28273
1519,93.52887
1522,112.10273
1524,78.72693
1527,95.18774
1529,94.73565
1532,103.38079
1536,113.42333
1537,116.94838
1539,104.18476
1542,112.8269
1543,94.72628
1544,103.83227
1545,78.74754
1550,94.72628
1551,112.36288
1554,103.93366
1556,103.941
1559,93.759155
1560,78.7301
1562,94.512924
1566,93.52887
1567,112.6164
1569,102.75619
1570,112.01244
1571,112.849754
1574,94.28888
1578,103.941
1580,94.53734
1583,113.46699
1584,94.28888
1585,113.19843
1586,94.99575
1587,112.77753
1588,92.99074
1590,115.94983
1592,102.303604
1596,120.28427
1598,111.29425
1599,94.72628
1604,115.32071
1606,101.73396
1607,94.94188
1608,102.377846
1609,116.962105
1611,94.8598
1613,95.18408
1616,95.7774
1619,112.49866
1620,93.53548
1621,112.23678
1622,93.967514
1625,111.515594
1627,116.962105
1629,112.35319
1634,94.69067
1636,94.61038
1638,102.52978
1639,95.18774
1641,95.86468
1643,94.67319
1644,103.50943
1645,116.92937
1646,94.13594
1647,103.93366
1648,94.861755
1652,94.53734
1653,112.61489
1656,95.03854
1658,94.72628
1659,112.941826
1661,94.10501
1663,94.94188
1664,113.60515
1665,94.68403
1666,103.941
1667,102.40173
1668,79.074646
1669,102.61982
1670,94.681694
1672,112.82348
1674,113.041176
1677,111.855995
1678,94.69202
1679,112.58823
1680,95.22966
1683,103.26713
1686,103.449844
1687,111.80597
1689,113.58408
1690,94.652084
1691,116.93441
1692,113.66481
1693,94.28888
1695,94.72628
1696,95.10512
1697,112.941826
1700,103.941
1701,94.44335
1702,112.77753
1703,93.95254
1704,113.24417
1706,95.26791
1707,114.439545
1708,94.881424
1710,95.24571
1711,103.56935
1713,104.49223
1717,103.07015
1719,103.941
1720,94.595825
1722,94.71871
1725,102.18251
1726,94.881424
1727,104.41584
1729,111.625084
1730,94.67058
1731,111.983604
1733,103.941
1734,94.81448
1735,111.80597
1738,95.18408
1742,94.60954
1745,113.041176
1747,94.44335
1749,94.827415
1751,94.74844
1752,78.647865
1753,101.5174
1754,94.604454
1755,94.80111
1756,104.46001
1758,112.57448
1759,94.53427
1760,105.07193
1761,112.39919
1762,93.69033
1763,112.01162
1764,91.04902
1766,93.889114
1768,95.03752
1769,76.97332
1771,112.49021
1772,94.34769
1773,103.53987
1774,94.88434
1775,112.502846
1777,112.25902
1779,94.53427
1780,105.81038
1787,93.9182
1788,94.676216
1790,94.827415
1796,112.15727
1801,93.65235
1803,94.688385
1807,112.2626
1809,113.537415
1812,94.78365
1813,112.361145
1814,94.02948
1815,113.20508
1816,94.598526
1818,93.808136
1820,93.7457
1821,113.47473
1822,94.67299
1825,94.66714
1826,103.41959
1828,94.847084
1831,103.09094
1836,112.1482
1837,94.79448
1841,94.197914
1844,102.197525
1848,93.54071
1851,104.034546
1852,95.49639
1853,94.65768
1854,111.62729
1856,94.87406
1859,113.537415
1860,94.78537
1861,78.571785
1863,104.432304
1865,95.05719
1866,103.806015
1867,94.31881
1868,93.88906
1872,95.05719
1879,94.63341
1880,102.227905
1882,94.72835
1885,103.11737
1887,102.833336
1888,93.61282
1890,113.21013
1894,95.177925
1895,102.3589
1896,94.25
1897,112.47582
1900,112.02646
1901,93.57506
1902,112.8563
1905,94.48497
1906,111.2545
1912,103.77112
1915,94.73719
1916,104.23572
1917,93.77981
1918,103.41271
1920,78.285614
1923,94.69967
1924,103.34852
1925,94.827415
1930,116.652275
1932,112.02966
1933,93.94174
1934,112.82543
1935,93.52625
1940,78.47565
1941,94.47401
1942,112.82349
1943,94.38235
1944,93.12223
1945,111.526764
1948,116.63855
1949,94.444046
1952,94.02305
1954,94.13912
1955,112.01569
1958,94.439445
1959,78.01264
1960,112.01162
1963,94.67869
1965,94.86892
1968,102.70522
1969,95.39327
1971,94.58292
1972,111.828514
1973,93.49453
1975,93.839226
1977,95.02286
1978,94.739784
1979,112.15066
1981,93.839226
1982,112.541626
1987,113.10704
1988,93.49453
1993,95.941216
1997,94.5289
1999,94.79828
2001,95.183624
2002,114.89368
2003,94.954414
2004,78.28909
2006,112.15066
2007,94.19837
2009,105.69081
2010,94.568954
2013,95.13558
2018,77.521355
2022,103.86132
2024,111.94896
2025,94.85178
2026,105.1043
2030,105.69081
2031,94.584785
2032,103.77112
2033,94.7701
2035,93.55594
2036,112.02558
2037,94.62854
2040,95.177925
2043,115.4485
2044,104.78933
2046,102.90537
2054,112.03302
2055,94.76358
2056,105.81038
2059,93.89698
2060,93.57506
2062,94.229095
2063,112.68756
2066,95.177925
2067,111.41845
2072,95.10462
2073,112.23308
2074,94.60859
2075,112.19173
2076,93.330605
2080,94.58158
2082,93.57506
2085,111.95907
2087,113.047165
2091,112.83141
2092,94.5033
2093,105.81038
2098,94.41988
2101,112.01162
2102,93.808136
2103,78.47565
2105,103.806015
2106,94.53427
2107,112.572716
2110,94.95407
2114,94.6141
2115,112.82349
2117,78.56847
2118,93.67744
2119,104.00975
2120,94.847084
2122,94.507576
2123,111.6842
2126,94.58292
2127,103.95836
2128,94.197914
2129,112.429375
2132,96.59533
2135,103.79079
2138,94.813644
2139,116.652275
2141,111.36267
2142,94.85774
2146,94.45619
2151,112.337715
2157,103.96878
2159,115.01846
2162,94.62877
2164,116.85674
2167,92.65496
2168,111.70347
2171,93.32997
2173,94.72572
2174,103.92335
2175,94.49344
2178,94.759224
2180,95.18408
2185,111.80776
2189,93.60949
2190,111.71364
2192,102.303604
2194,113.54733
2200,112.90426
2201,95.04937
2203,111.77045
2204,95.04937
2205,112.223816
2209,112.2324
2213,103.16278
2214,94.87153
2215,113.436005
2216,95.04937
2218,94.554634
2219,104.29789
2220,95.01028
2222,92.86838
2223,112.384796
2225,113.499954
2226,95.424644
2230,94.42074
2233,111.62449
2234,112.07886
2235,95.04937
2236,78.61231
2237,94.85662
2240,114.76136
2241,94.56628
2248,104.030396
2249,93.84239
2250,112.92943
2252,111.78196
2253,95.3426
2254,111.25646
2256,78.745926
2258,93.83804
2259,112.57097
2262,95.17838
2265,94.759224
2266,103.85964
2269,94.317444
2271,95.14579
2273,94.69202
2274,111.36256
2275,95.04937
2277,94.87153
2279,95.04937
2280,78.615486
2282,95.18408
2283,102.62535
2288,93.52887
2289,111.892006
2291,94.861755
2292,117.07923
2297,95.01028
2298,103.41764
2299,95.0411
2300,113.19079
2301,94.65283
2304,95.01524
2305,103.44761
2306,95.17838
2308,93.29078
2309,112.92943
2311,106.77245
2312,104.463135
2316,103.045364
2321,103.47702
2322,112.744026
2325,102.462845
2326,93.767654
2329,117.07923
2330,94.87153
2331,103.32798
2332,111.71364
2333,95.17838
2334,102.18251
2335,110.79326
2337,112.266304
2338,93.96542
2340,111.71364
2342,96.68801
2345,94.41108
2349,94.60172
2351,78.101654
2352,94.881424
2354,112.38295
2355,118.55777
2357,113.499954
2358,94.79506
2360,94.36392
2361,112.38295
2364,95.2553
2366,95.45842
2369,103.105385
2370,94.63116
2371,111.62449
2373,117.07792
2374,94.84881
2376,112.84509
2378,111.856445
2382,95.14579
2383,93.75241
2386,103.24599
2387,95.30881
2389,94.73282
2390,112.220085
2392,93.94347
2398,111.71364
2399,94.78278
2400,95.162506
2401,112.29616
2402,94.88736
2404,106.056114
2407,112.31682
2408,112.363785
2409,113.03178
2412,78.78062
2413,95.07642
2415,95.223335
2420,110.86762
2422,94.288635
2423,101.4853
2426,93.90248
2432,94.90046
2434,94.57825
2435,94.73282
2436,113.08114
2438,111.8695
2440,112.7113
2443,94.204155
2444,94.47793
2447,104.030396
2450,95.02911
2454,94.560295
2455,111.92266
2459,95.17838
2460,112.766235
2463,94.30332
2465,94.44309
2468,78.639114
2469,95.04937
2474,94.01864
2478,92.87499
2480,94.643524
2481,114.76136
2489,95.18408
2490,105.8296
2492,93.777916
2496,95.17838
2497,112.93961
2500,94.881424
2505,95.17838
2507,93.40349
2508,112.223816
2509,95.36411
2510,78.752426
2513,93.873566
2515,95.18408
2518,93.75241
2519,112.05622
2520,93.75241
2521,113.31587
2523,112.66541
2525,94.99318
2529,112.66862
2530,95.04937
2533,111.79747
2535,94.37814
2538,102.457
2544,111.912964
2553,112.26802
2556,94.83365
2558,93.93242
2559,116.25099
2560,94.87153
2561,111.80931
2562,94.07874
2563,112.329765
2564,94.61532
2565,111.66156
2567,104.390335
2572,94.33044
2575,94.861755
2576,118.139656
2577,94.17314
2578,94.62877
2579,112.36891
2580,93.09424
2582,113.652054
2583,94.527
2587,94.535065
2589,112.348915
2590,94.94562
2591,112.66862
2594,94.298645
2597,94.80829
2598,103.88574
2599,94.98062
2600,102.69647
2602,112.6376
2603,94.33044
2604,104.095535
2606,112.7666
2607,78.67167
2608,95.19958
2613,112.68249
2614,94.83431
2615,112.15066
2617,112.6914
2620,94.60823
2623,113.81882
2624,95.38258
2627,112.68249
2629,78.67167
2630,94.06034
2632,95.11635
2636,94.17223
2639,94.380165
2640,104.71974
2642,112.66862
2644,103.88574
2646,112.81666
2647,94.1537
2649,95.07355
2650,107.03476
2652,103.88574
2653,101.12364
2655,117.01921
2657,111.75071
2659,112.43399
2662,93.75241
2663,114.76136
2664,94.47084
2665,103.05868
2670,95.637726
2671,103.15692
2672,94.136986
2675,103.88574
2677,112.365364
2679,113.04577
2683,112.61837
2684,94.72736
2685,94.82869
2688,102.78852
2689,94.63711
2690,101.903336
2693,94.246216
2694,112.67705
2697,101.74062
2699,94.81971
2703,94.91753
2705,103.07015
2709,78.50622
2710,94.92308
2711,113.45856
2712,93.9707
2713,96.18222
2714,113.85958
2715,93.963425
2717,93.873566
2718,111.48622
2720,113.62621
2721,95.08291
2726,95.083565
2728,95.05978
2731,102.62131
2732,112.42002
2734,94.41459
2736,103.86607
2737,94.72782
2738,102.24746
2739,114.99876
2746,94.554634
2749,102.303604
2751,116.87411
2752,103.26013
2753,96.05113
2757,106.03902
2758,94.92061
2759,112.70526
2760,95.094315
2762,111.807816
2764,93.81415
2765,111.60829
2769,113.58929
2771,112.44586
2774,94.99293
2776,93.62076
2777,112.29244
2778,93.703896
2779,113.483826
2782,93.761635
2784,94.7106
2787,94.17645
2789,94.70577
2792,93.94373
2798,95.151794
2799,103.892624
2800,95.028366
2801,78.865265
2802,94.414154
2804,94.73817
2807,104.06747
2808,96.089584
2809,123.096634
2811,116.40916
2812,95.13248
2814,94.0112
2816,95.08291
2817,113.83875
2818,112.11598
2820,112.02121
2821,77.74193
2822,94.68015
2823,102.81386
2824,95.08291
2826,93.69062
2829,92.23735
2834,94.94988
2835,78.28227
2838,94.8032
2839,112.472946
2840,93.713326
2841,113.54914
2842,95.17838
2846,113.22988
2848,94.77572
2849,93.28749
2850,113.85958
2851,94.62877
2853,94.0203
2854,112.66862
2858,115.827354
2861,94.66444
2864,93.65509
2865,114.76136
2866,111.76629
2867,92.894165
2868,112.042046
2870,112.64985
2877,95.103676
2878,112.68249
2880,112.72227
2882,78.59516
2883,95.48219
2884,103.39485
2885,95.27525
2887,95.18408
2888,111.98538
2889,94.76892
2890,103.88574
2891,106.809525
2892,116.94838
2893,94.68149
2898,114.206406
2899,93.41698
2900,113.3963
2901,95.148636
2909,95.04735
2910,112.66461
2911,112.07206
2913,112.914
2914,94.99252
2918,93.60723
2919,111.6781
2920,95.4579
2921,112.68249
2922,95.042175
2923,102.37116
2925,112.04019
2926,93.09424
2927,112.66292
2929,112.22747
2933,96.11392
2934,112.21562
2936,112.0305
2941,103.14459
2942,94.92308
2943,111.51181
2945,102.78629
2950,93.977234
2951,112.114784
2953,115.9357
2954,95.01172
2955,103.34151
2956,95.717766
2960,97.68858
2962,93.61624
2963,105.15601
2964,103.88574
2966,78.672226
2967,95.383804
2968,113.458916
2969,93.873566
2971,94.354485
2972,95.04735
2974,93.974365
2975,113.83991
2977,116.87411
2980,112.46471
2981,95.58191
2983,94.74456
2984,104.10056
2985,116.956406
2986,104.305145
2987,95.04735
2989,93.61843
2990,112.07211
2991,94.81508
2992,76.97332
2995,101.74062
2996,101.85472
3002,114.04793
3004,112.56049
3005,116.74194
3006,94.92061
3010,95.48219
3011,103.046936
3014,93.09424
3015,94.37371
3016,94.759224
3017,111.87047
3018,94.348236
3021,102.3391
3024,103.88574
3028,94.61635
3030,93.703896
3032,94.77205
3039,94.37884
3040,108.02583
3041,95.105896
3043,94.940834
3044,111.99357
3046,112.164635
3055,93.80686
3056,112.8372
3058,94.69202
3059,112.127594
3061,116.94838
3063,103.64028
3066,94.6461
3067,103.88574
3068,78.65256
3069,95.08291
3072,116.40916
3073,112.76822
3074,94.553764
3077,93.94302
3082,95.60188
3084,101.74062
3085,113.41878
3088,103.88574
3091,93.75164
3092,112.13753
3093,94.875694
3094,102.62131
3096,113.26364
3097,94.61532
3098,78.783
3102,116.352516
3106,95.450935
3109,94.014694
3111,93.26338
3112,116.74194
3113,95.16636
3115,95.19958
3116,112.55937
3117,95.0132
3121,112.311104
3122,92.99502
3123,94.881424
3124,105.420135
3125,94.759224
3126,102.66812
3127,116.93441
3129,94.84623
3130,111.85179
3132,104.075165
3134,105.39832
3135,96.16708
3137,78.643555
3138,94.76977
3140,94.62639
3144,112.83571
3145,94.0144
3146,112.15066
3147,95.16636
3148,103.804665
3149,103.05976
3150,112.568504
3151,94.21189
3152,94.61793
3155,95.12758
3156,113.85958
3159,93.88232
3161,94.665726
3162,104.59836
3163,95.41829
3165,101.87054
3172,94.60823
3173,113.764725
3176,93.22596
3177,103.043205
3179,113.83991
3183,92.7906
3186,94.83262
3187,102.34275
3189,111.458046
3190,95.03413
3192,116.93441
3193,94.60823
3194,112.49255
3197,94.62877
3198,95.152145
3200,95.43585
3201,116.658104
3202,95.152145
3204,95.17838
3205,94.24017
3206,113.003075
3208,102.996735
3210,102.63202
3211,94.413765
3212,116.94838
3213,94.3527
3214,111.843864
3216,103.88574
3219,94.63896
3220,111.61983
3221,95.16636
3226,106.88745
3227,95.047134
3228,112.32147
3229,95.2229
3232,78.47565
3233,93.795334
3234,94.99877
3236,94.39473
3238,112.66862
3239,113.25074
3240,93.48567
3247,111.442726
3249,103.14715
3252,115.888664
3253,94.27864
3254,103.832085
3255,93.97408
3256,114.36613
3257,94.419174
3262,95.16371
3263,103.88574
3264,95.717766
3266,112.34399
3267,94.77431
3269,94.529724
3272,116.956406
3274,94.62877
3275,103.1717
3277,95.01172
3279,96.577515
3280,104.58563
3283,95.14009
3285,95.18408
3287,95.23832
3288,103.88574
3290,104.23857
3291,94.733795
3298,111.89414
3299,95.13248
3302,110.749306
3303,93.695724
3304,103.61633
3307,94.56754
3309,105.417465
3314,78.65256
3316,112.83045
3317,95.76074
3319,95.63006
3320,113.71818
3321,94.770905
3322,103.5767
3324,94.58067
3326,93.9502
3329,112.164635
3330,94.61532
3331,112.15066
3335,116.94838
3337,94.50275
3338,104.09895
3339,95.119026
3340,112.79616
3341,94.50169
3343,94.79387
3346,93.03372
3348,95.04618
3351,103.88574
3352,116.956406
3355,93.95254
3356,114.435936
3358,103.95072
3359,95.53073
3360,111.27922
3371,113.227
3372,95.18603
3374,95.75165
3377,112.07715
3378,92.47065
3380,103.51409
3382,94.71634
3386,95.152145
3389,112.46839
3391,102.99357
3393,94.921715
3394,103.08511
3395,93.82351
3397,112.68249
3398,94.32732
3399,78.32951
3400,95.45391
3404,103.51409
3407,111.741554
3409,104.29504
3419,95.01172
3421,94.6038
3425,94.891846
3427,79.90786
3428,116.956406
3429,112.818596
3431,93.24197
3435,94.54993
3436,113.83991
3439,96.59154
3441,92.92113
3442,116.956406
3443,95.16371
3444,102.18251
3445,94.336136
3446,111.783485
3449,93.703896
3453,94.51771
3457,94.677505
3460,103.88574
3461,94.47117
3462,95.04986
3464,103.64028
3465,78.65256
3466,95.287575
3467,103.487144
3468,94.5313
3469,103.8287
3470,102.22689
3472,112.66862
3473,94.32907
3475,94.284966
3476,112.04747
3478,104.81917
3479,95.321106
3483,94.701195
3484,103.07015
3485,95.17565
3487,94.698944
3488,111.79709
3496,112.71424
3497,94.363785
3499,95.022964
3500,78.64938
3501,94.861755
3504,95.18465
3508,106.158585
3511,94.23748
3512,111.86103
3515,94.57288
3517,94.33044
3518,102.36717
3526,113.35676
3528,121.44266
3529,93.50163
3530,112.94227
3531,94.34623
3532,111.89725
3533,94.427216
3534,95.16636
3535,78.55916
3536,94.87776
3537,111.89414
3538,94.68238
3539,112.3501
3540,103.14831
3545,111.957016
3546,93.873566
3550,102.75812
3551,94.79429
3553,94.706055
3554,103.88574
3557,94.733795
3558,112.28119
3559,93.703896
3561,94.69687
3562,112.68249
3563,94.96633
3564,103.88574
3565,94.336136
3567,94.28834
3571,103.88574
3572,94.82935
3574,94.72343
3576,94.889435
3577,111.57739
3578,94.861755
3579,94.889435
3583,96.085014
3585,93.515976
3586,104.374916
3587,112.56114
3593,94.763504
3594,112.1536
3595,94.37884
3599,94.90629
3600,103.832085
3601,112.66862
3602,93.703896
3604,95.040596
3609,116.44364
3610,113.01059
3612,112.09297
